date,client_id,campaign_id,ad_id,creative_id,spend,impressions,clicks,landing_page_views,add_to_carts,purchases,revenue,data_type
2026-07-16,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.6,1858,43,41,5,0,0,demo_synthetic
2026-07-17,brio,brio_cmp_006,brio_ad_024,brio_cr_024,39.08,2235,40,35,3,0,0,demo_synthetic
2026-07-18,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.27,2519,52,50,1,0,0,demo_synthetic
2026-07-19,brio,brio_cmp_006,brio_ad_024,brio_cr_024,34.14,1829,29,28,4,1,293.54,demo_synthetic
2026-07-20,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.34,2226,52,47,4,0,0,demo_synthetic
2026-07-21,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.81,2161,56,52,3,0,0,demo_synthetic
2026-07-22,brio,brio_cmp_006,brio_ad_024,brio_cr_024,30.88,1714,42,42,5,1,320.21,demo_synthetic
2026-07-23,brio,brio_cmp_006,brio_ad_024,brio_cr_024,31.33,1864,32,27,1,0,0,demo_synthetic
2026-07-24,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.26,1925,53,48,3,0,0,demo_synthetic
2026-07-25,brio,brio_cmp_006,brio_ad_024,brio_cr_024,44.85,2848,52,50,3,0,0,demo_synthetic
2026-07-26,brio,brio_cmp_006,brio_ad_024,brio_cr_024,33.5,1649,34,34,2,2,617.84,demo_synthetic
2026-07-27,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.36,1999,43,35,4,0,0,demo_synthetic
2026-07-28,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.07,2425,51,47,6,0,0,demo_synthetic
2026-07-29,brio,brio_cmp_006,brio_ad_024,brio_cr_024,33.92,1675,39,36,2,0,0,demo_synthetic
2026-07-30,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.61,2314,45,45,9,0,0,demo_synthetic
2026-07-31,brio,brio_cmp_006,brio_ad_024,brio_cr_024,48.43,2833,45,43,3,1,301.74,demo_synthetic
2026-08-01,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.6,2442,52,43,8,0,0,demo_synthetic
2026-08-02,brio,brio_cmp_006,brio_ad_024,brio_cr_024,39.27,2177,35,32,1,1,238.84,demo_synthetic
2026-08-03,brio,brio_cmp_006,brio_ad_024,brio_cr_024,33.0,2089,46,43,1,0,0,demo_synthetic
2026-08-04,brio,brio_cmp_006,brio_ad_024,brio_cr_024,40.31,2158,42,38,2,0,0,demo_synthetic
2026-08-05,brio,brio_cmp_006,brio_ad_024,brio_cr_024,40.75,2187,46,43,10,0,0,demo_synthetic
2026-08-06,brio,brio_cmp_006,brio_ad_024,brio_cr_024,38.41,1968,38,37,3,0,0,demo_synthetic
2026-08-07,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.32,1845,21,20,1,0,0,demo_synthetic
2026-08-08,brio,brio_cmp_006,brio_ad_024,brio_cr_024,40.35,2226,46,41,4,0,0,demo_synthetic
2026-08-09,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.79,1995,33,28,7,1,293.65,demo_synthetic
2026-08-10,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.01,1743,34,27,1,1,274.75,demo_synthetic
2026-08-11,brio,brio_cmp_006,brio_ad_024,brio_cr_024,38.8,1959,28,24,4,0,0,demo_synthetic
2026-08-12,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.83,2273,35,34,4,1,315.75,demo_synthetic
2026-08-13,brio,brio_cmp_006,brio_ad_024,brio_cr_024,38.01,2276,59,55,10,0,0,demo_synthetic
2026-08-14,brio,brio_cmp_006,brio_ad_024,brio_cr_024,44.11,2504,45,43,8,1,246.13,demo_synthetic
2026-08-15,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.87,2489,47,44,4,0,0,demo_synthetic
2026-08-16,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.85,1794,38,31,2,0,0,demo_synthetic
2026-08-17,brio,brio_cmp_006,brio_ad_024,brio_cr_024,41.39,2281,50,44,1,1,291.59,demo_synthetic
2026-08-18,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.16,2044,34,32,3,0,0,demo_synthetic
2026-08-19,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.62,2527,62,56,3,0,0,demo_synthetic
2026-08-20,brio,brio_cmp_006,brio_ad_024,brio_cr_024,41.89,2677,67,63,4,2,597.4,demo_synthetic
2026-08-21,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.15,2175,30,29,6,1,286.34,demo_synthetic
2026-08-22,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.73,1969,38,35,1,0,0,demo_synthetic
2026-08-23,brio,brio_cmp_006,brio_ad_024,brio_cr_024,31.57,1557,35,33,4,1,282.66,demo_synthetic
2026-08-24,brio,brio_cmp_006,brio_ad_024,brio_cr_024,27.03,1391,27,24,1,0,0,demo_synthetic
2026-08-25,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.62,2498,46,39,2,1,283.51,demo_synthetic
2026-08-26,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.96,1963,46,38,2,0,0,demo_synthetic
2026-08-27,brio,brio_cmp_006,brio_ad_024,brio_cr_024,30.68,1831,52,50,1,0,0,demo_synthetic
2026-08-28,brio,brio_cmp_006,brio_ad_024,brio_cr_024,39.05,2052,54,49,7,0,0,demo_synthetic
2026-08-29,brio,brio_cmp_006,brio_ad_024,brio_cr_024,34.49,1857,36,35,3,0,0,demo_synthetic
2026-08-30,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.04,2024,33,33,1,0,0,demo_synthetic
2026-08-31,brio,brio_cmp_006,brio_ad_024,brio_cr_024,46.56,2582,48,42,5,1,274.84,demo_synthetic
2026-09-01,brio,brio_cmp_006,brio_ad_024,brio_cr_024,40.21,2088,49,45,7,1,258.6,demo_synthetic
2026-09-02,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.3,1949,39,35,7,0,0,demo_synthetic
2026-09-03,brio,brio_cmp_006,brio_ad_024,brio_cr_024,37.05,2180,35,30,2,0,0,demo_synthetic
2026-09-04,brio,brio_cmp_006,brio_ad_024,brio_cr_024,35.73,2062,45,41,4,0,0,demo_synthetic
2026-09-05,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.15,2345,56,52,5,0,0,demo_synthetic
2026-09-06,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.89,2354,31,27,4,1,294.67,demo_synthetic
2026-09-07,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.09,2111,33,29,4,0,0,demo_synthetic
2026-09-08,brio,brio_cmp_006,brio_ad_024,brio_cr_024,36.82,2081,37,34,3,0,0,demo_synthetic
2026-09-09,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.62,2367,44,41,4,0,0,demo_synthetic
2026-09-10,brio,brio_cmp_006,brio_ad_024,brio_cr_024,41.56,2400,40,34,2,0,0,demo_synthetic
2026-09-11,brio,brio_cmp_006,brio_ad_024,brio_cr_024,38.66,2033,48,46,5,0,0,demo_synthetic
2026-09-12,brio,brio_cmp_006,brio_ad_024,brio_cr_024,43.34,2281,46,42,3,0,0,demo_synthetic
2026-09-13,brio,brio_cmp_006,brio_ad_024,brio_cr_024,42.15,2187,44,38,4,2,585.85,demo_synthetic
